"Country","Category","Flow name","Flow code","Flow unit","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Azerbaijan","Metal ores","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","18694","24825","19225","114050","257063","130951","166893","311398","428290","474196","499330","341689","328543","84154","260497","460004","499863","302699","164660","182143","328124","206721","135343","138139","138040","144285","144315","146852","150187"
"Azerbaijan","Metal ores","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","184048","179925","242770","152476","769937","345867","632488","1085031","1531862","1531366","1797192","1432487","1644901","686994","765751","1250480","1361022","1027484","899081","1351179","852738","853789","583950","733232","754352","780550","759451","717320","745722"
"Azerbaijan","Metal ores","Material Footprint (RMC)","MF","t","","","","","","","","","","","","","","","","","","","","","","","544197","1470603","1376706","1272049","676975","2558680","872127","771652","1778373","1319799","837604","1456188","1544071","973187","855931","886120","849659","1088170","1921646","1913772","2294009","2647316","2345767","2905066","2606020","2915868","3822771","7596197","2534116","1973174","2189313","2189365","2243335"
"Bahamas","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bahamas","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bahamas","Metal ores","Exports","EXP","t","0","0","0","0","1134","812","3988","0","0","0","15874","96","76","188","1557","748","59","44","207","0","0","0","0","0","0","553","0","1125","63638","1340","9540","3927","1723","2404","6961","2","5112","6255","22239","5175","4410","17721","12171","22144","25652","5051","2809","7605","10325","10553","10456","10916","11176","11481","11814"
"Bahamas","Metal ores","Imports","IMP","t","0","0","0","0","38248","4258","1733","0","0","0","9521","7040","7879","4798","5456","6010","4816","9700","17268","0","0","0","0","0","0","16611","0","119327","74630","59229","216028","105516","81803","57865","49847","60462","75979","63935","42362","53590","55796","67761","66764","56313","63596","57263","27034","49703","60398","61958","58999","61858","64022","65886","66548"
"Bahamas","Metal ores","Material Footprint (RMC)","MF","t","241873","239977","250508","262709","268709","256176","269900","261930","262659","275390","267106","266440","258442","263643","290869","307110","317756","333068","351692","369489","393448","324589","451679","415268","506911","621448","591147","788308","906667","908478","908689","850400","763306","797763","757833","961887","1329373","1233953","1067343","1019145","1043930","1195896","1094178","883623","894329","714024","863746","866753","859321","772701","720543","927362","943564","964409","988430"
"Bahrain","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bahrain","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bahrain","Metal ores","Exports","EXP","t","7943","828","4628","8966","101359","186012","126163","118413","176715","143901","97387","106948","231130","233966","197112","169688","235070","195439","182054","193858","241966","236717","296158","481460","471401","534940","491661","0","0","0","4330078","3425944","4079574","4887776","4358879","4104396","3229327","2497375","4834195","3411026","8076176","12863079","8683985","4998409","5634902","5387430","10447651","8817351","10570589","10835222","10835046","10835313","10835542","10835746","10835940"
"Bahrain","Metal ores","Imports","IMP","t","28681","28865","18395","21443","96218","49138","59951","37416","42123","361543","403764","332971","1173210","462984","511424","482274","410453","412980","431566","459756","527694","567430","673192","1078947","1022341","1052828","978695","0","0","0","4394731","3022753","4682360","4830446","4687245","5954195","3224616","3002898","7220293","5657333","6183055","6179282","5416501","3124422","7742455","7741881","6930260","7631480","11364952","11571171","11092189","11031230","11875495","12562598","13223920"
"Bahrain","Metal ores","Material Footprint (RMC)","MF","t","2070157","2048804","2171643","2393199","2485763","2428171","2814585","2762935","2670237","2642377","2791861","2991730","2937601","3016887","3252307","3144140","2688113","2501766","2433976","2445804","2216250","3092923","2236569","1548875","1272810","1090479","1177359","1318640","1467607","1014872","1289043","1186365","1495119","1675596","1966331","2263833","2476413","2882388","3295549","2192226","2870656","3501801","4163142","4788192","4722918","5158714","5562827","8738417","12428216","9902146","10870147","8386759","8263315","8380941","8627366"
"Bangladesh","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bangladesh","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bangladesh","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","47","67","339","179","116","206","102","322","298","934","1886","657","1056","1250","182","1121","3084","1310","1517","3179","6749","6584","0","1706","3575","3129","23062","42723","56287","52334","64248","37866","61905","66427","45398","41622","58521","24","53821","55761","57703","59644","61585","61585","61585","61585","61585","61585"
"Bangladesh","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","191766","229912","330022","351089","513439","285964","211534","351705","441938","395736","327713","174590","523770","454308","386012","368752","435058","0","712161","806568","686009","742747","0","840383","882300","762452","1119299","1095054","1628689","1662410","1613550","1527480","2324374","2147632","2658543","3171102","3003620","0","4879166","4955470","5031774","5108078","5184383","5344668","5521456","5833657","6190619","6609291"
"Bangladesh","Metal ores","Material Footprint (RMC)","MF","t","5195144","4414955","4796314","4544330","4498466","4325151","4478363","3803699","4005444","4020765","4187171","4122600","3715135","3813676","4839335","5159314","4880787","4895749","4586482","4773906","6477340","2155577","2889485","3568354","3334750","4274636","4293666","4880754","5250756","4529357","4419683","5083964","4665546","5653960","4832957","5523432","6397869","7709277","8502004","9212677","8782061","13355101","13975233","15702800","18453339","22031621","23173936","23060097","26489013","27705701","28215988","31367178","31492067","31208748","31809361"
"Barbados","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Barbados","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Barbados","Metal ores","Exports","EXP","t","595","995","860","1306","1260","701","1619","1612","1818","2385","3138","3268","4236","4193","1939","580","3045","2323","2658","4177","3451","7555","3172","7997","6253","4722","4471","2735","2716","2701","2389","2799","2622","3012","4024","4425","4278","8920","11047","8057","5081","4597","5607","2766","2726","4292","3905","5259","7991","3226","3178","3321","3399","3488","3584"
"Barbados","Metal ores","Imports","IMP","t","11870","13291","14317","16650","10246","5629","8898","19630","18689","13395","19975","17287","21858","16690","16889","15302","14275","13383","17418","19665","18461","36641","14479","22060","19886","24898","26827","35827","39651","38266","46047","34816","37548","44174","38293","43900","49900","53694","47899","39597","30637","33827","27037","23893","25189","29528","28474","28731","24273","15681","14950","15651","16184","16643","16807"
"Belarus","Excavated earthen materials (including soil) nec","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Belarus","Excavated earthen materials (including soil) nec","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Belarus","Metal ores","Exports","EXP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1466178","1294527","1430854","1434460","1619796","1531172","1746800","1835575","2113462","2214566","2358896","2238266","2256906","2334107","2562125","2280370","2550844","2575854","2321372","1214727","1288191","1278884","1288243","1354725","1387027","1429708","1476051"
"Belarus","Metal ores","Imports","IMP","t","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1449438","1352634","1359921","1568100","1546275","1821484","1951582","1846127","2326822","2561958","2578957","1912738","2474658","2429608","2744596","2846799","2437918","1975718","2104804","1404487","1604524","1718998","1770869","1835983","1797056","1715960","1792459"
"Belarus","Metal ores","Material Footprint (RMC)","MF","t","","","","","","","","","","","","","","","","","","","","","","","1888094","3236558","2893015","1529785","1771708","2289797","2359775","1845365","1318977","1586931","1957883","2137354","2496004","2178180","2998492","3630635","3956720","3269695","3626802","4196063","4208798","4619321","4124497","3028450","2356979","2562743","3131799","3389826","3307580","3490637","3530642","3439821","3390866"
"Belgium","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Belgium","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Belgium","Metal ores","Exports","EXP","t","13080981","11557316","13241927","14775505","15262701","11973256","12363062","12163994","13130710","14109067","13367572","12479061","10878524","11211776","12453293","12527258","11710382","12336954","13752128","13731035","14356131","14148239","13140413","13868264","14996387","15280610","16105048","17636443","17876253","19454949","21287390","19870703","20038404","20435074","22251817","21685897","24978489","26249401","25708511","17185362","20674134","22118826","19669278","20597382","18680375","18935539","20292264","11922306","12134926","11494012","11251557","11789358","12191793","12609364","13028245"
"Belgium","Metal ores","Imports","IMP","t","22835777","22070415","22121334","28643916","28463419","30559826","33253852","27353053","30043986","32266347","27953540","26667990","23947876","19410153","22406717","24385941","24240138","24860332","28742783","27613287","28196347","27671026","25939902","23534878","26214308","24887832","23253400","23656602","27383846","26712976","28841724","25627467","26692534","28711582","28950191","27437553","33297162","33595401","32379783","16366064","24459314","26924062","22929520","25054274","23683372","24269385","25959916","21606092","22536962","19825244","18839267","19628240","20209689","20721436","21194276"
"Belgium","Metal ores","Material Footprint (RMC)","MF","t","56236877","57832851","62004768","65497781","63955789","64428995","66087682","65573436","66975038","68078204","63633309","56697906","52011989","51334507","50116628","51928260","60366724","63697133","63260879","62748753","69134946","49749520","47426305","41832236","40205573","42621762","42097976","44994258","52847541","89735529","74972632","48589893","49305883","55115842","76862496","80957509","80317252","84205245","102478331","38268798","118097683","86526391","59384771","48594138","53554597","49456351","80997460","100313942","109087176","83939240","54347740","74890280","71529644","71676640","72478573"
"Belize","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Belize","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Belize","Metal ores","Exports","EXP","t","11","0","0","0","0","349","347","806","316","1256","128","0","160","0","3","2","2","1","0","12","13","0","177","74","59","102","137","86","133","1876","153","80","48","44","242","30","51","81","0","0","0","202","984","341","1396","603","692","64","400","87","87","91","93","95","98"
"Belize","Metal ores","Imports","IMP","t","64","0","0","0","0","1021","4179","4789","9150","5777","5550","0","5434","5386","6129","4983","7399","8817","10772","13341","15915","0","18864","15862","25196","16092","17426","19169","19383","10708","29185","54576","58331","58764","24752","18866","25335","24908","66204","25371","24587","44415","53725","59248","77288","88263","90454","89795","36733","41664","39651","41723","43238","44539","44984"
"Belize","Metal ores","Material Footprint (RMC)","MF","t","47416","49226","54333","61425","62774","61456","55748","54917","52672","53849","58055","57004","54343","55381","61514","63156","60014","62704","65494","72146","63286","71989","91065","99219","92227","102637","98714","118745","136632","186320","268072","233200","245499","259396","223366","216533","220039","235852","217967","169185","186553","249844","162014","565911","205873","663161","375746","254728","304194","303912","346588","423702","471905","491576","507175"
"Benin","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Benin","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Benin","Metal ores","Exports","EXP","t","508","256","562","634","807","0","0","0","0","124","166","0","896","0","0","0","0","0","0","0","0","0","330","163","983","42466","7340","5790","240443","217","397","77","2194","3813","14114","13808","17774","8781","61507","60823","52359","69129","82880","86773","63532","64763","39065","42687","85290","15549","15406","16254","16778","17357","17957"
